percent_of_graduate_enrollment_that_are_black_or_african_american,estimated_enrollment_total,associates_degrees_awarded,estimated_enrollment_part_time,percent_of_graduate_enrollment_that_are_women,percent_of_total_enrollment_that_are_women,percent_of_freshmen_receiving_institutional_grant_aid,graduation_rate__bachelor_degree_within_4_years_total,percent_of_freshmen_receiving_any_financial_aid,percent_of_total_enrollment_that_are_native_hawaiian_or_other_pacific_islander,percent_of_freshmen__receiving_federal_grant_aid,percent_of_total_enrollment_that_are_asian,percent_of_total_enrollment_that_are_white,percent_of_freshmen_submitting_sat_scores,tuition_and_fees_201011,sat_avg,offers_associates_degree_Yes,percent_of_graduate_enrollment_that_are_asian,certificates_of_less_than_1year_awarded,percent_of_total_enrollment_that_are_black_or_african_american,offers_less_than_one_year_certificate_Yes,percent_of_total_enrollment_that_are_nonresident_alien,fips_state_code_Pennsylvania,certificates_of_1_but_less_than_2years_awarded,percent_of_total_enrollment_that_are_two_or_more_races,geographic_region_Great Lakes IL IN MI OH WI,fips_state_code_New York,percent_of_graduate_enrollment_that_are_white,Cluster,Admission Rate
-0.293602539180827,-0.6853248823870294,-0.06352064407264792,-0.5597548582652782,0.057251950363578615,-1.351517276638476,-0.12192806661947614,-1.2687147484727666,0.7793922680264342,-0.1352793619491098,-0.0769001243411422,-0.7555409056362018,0.26931536552104307,0.2889128225407547,-0.9993376234987804,-0.11916558339692221,1.0,-0.31292891825502595,-0.15841424355973266,-0.34339032787677826,0.0,-0.25070255887598575,0.0,-0.1901853003255547,-1.1255110585457762,0.0,0.0,0.17151012016500936,1,-0.40323231393947084
-0.293602539180827,-0.4159082392636281,-0.1974819303254125,-0.2834465491311995,-0.40907278516418205,0.3472925417517415,0.7035415362975215,-1.2222758350136713,0.6947608714700139,-0.1352793619491098,0.8363063613456995,-0.5543605985287667,-0.6292811993713556,0.2889128225407547,-0.3219022814979068,-0.11916558339692221,1.0,-0.5607518199603484,-0.15841424355973266,-0.34339032787677826,0.0,-0.5852634334438517,0.0,-0.1901853003255547,-0.6560890999244546,0.0,0.0,-0.2393374680967515,2,-0.40323231393947084
-0.293602539180827,-0.6320172759122764,-0.24367547730912442,-0.5094854670175474,0.057251950363578615,-0.6719933492823889,0.9786980706031873,-0.33993647929086107,0.7793922680264342,-0.1352793619491098,0.3528441042173715,-0.5543605985287667,-0.09012326043591667,-1.2713990914625772,0.2408061074221737,-0.9493200108759318,0.0,-0.31292891825502595,-0.15841424355973266,0.266168896381248,0.0,-0.7525438707277847,0.0,-0.1901853003255547,0.28275481731818847,0.0,0.0,0.17151012016500936,2,-0.25353670252789945
-0.293602539180827,0.17751203601332144,-0.24367547730912442,0.360348344296635,-0.09818962814567495,0.007530578073697715,-0.5346628680779749,-1.2687147484727666,0.1869724921314924,-0.1352793619491098,0.3528441042173715,-0.5543605985287667,0.26931536552104307,-1.2077128908910129,-1.1765270288124499,-0.7417814040061793,0.0,-0.5607518199603484,-0.15841424355973266,0.5709485085102611,0.0,-0.4179829961599187,0.0,-0.1901853003255547,-1.1255110585457762,0.0,0.0,0.2742220172304496,1,1.4952115039062581
-0.293602539180827,-0.7121919160503049,-0.15128838334170058,-0.5500476654726129,0.057251950363578615,0.007530578073697715,1.0130926373913955,0.03157482838190116,0.7793922680264342,-0.1352793619491098,2.1792570755910554,-0.5543605985287667,0.8983329609457221,-1.4624576931772713,-0.4047606365007018,0.7524965654560378,1.0,-0.31292891825502595,-0.15841424355973266,0.012185886273737132,0.0,-0.5852634334438517,0.0,-0.1901853003255547,-0.6560890999244546,0.0,0.0,0.17151012016500936,2,0.41909844684389386
-0.293602539180827,-0.3230463887846085,-0.24367547730912442,-0.40339971721199147,1.6893885247107392,1.19669745094685,-0.5002683012897667,-0.8972034408000044,0.35623528524433223,-0.1352793619491098,1.7495128470325416,-0.5543605985287667,-0.8539303405944554,-1.780888696035094,-1.0763685777101701,-0.11916558339692221,1.0,-0.8085747216656709,-0.15841424355973266,-0.34339032787677826,0.0,-0.4179829961599187,0.0,-0.1901853003255547,-0.6560890999244546,0.0,0.0,-1.1637445416857124,1,5.441144239368007
-0.293602539180827,-0.5705002980404116,-0.24367547730912442,-0.5500476654726129,0.057251950363578615,-0.8418743311214107,-1.256948770630348,-1.4544704023091477,0.6947608714700139,-0.1352793619491098,-0.0769001243411422,-0.7555409056362018,0.26931536552104307,0.2889128225407547,-0.769337398513,-0.11916558339692221,0.0,-0.31292891825502595,-0.15841424355973266,-0.34339032787677826,0.0,-0.7525438707277847,0.0,-0.1901853003255547,-0.6560890999244546,0.0,0.0,0.17151012016500936,1,-0.40323231393947084
-0.293602539180827,-0.5776435173080284,-0.18362386623029892,-0.46788321219183915,1.378505367692233,0.8569354872688072,0.7379361030857298,-0.2006197389135752,0.1869724921314924,-0.1352793619491098,-0.39920829576002764,-0.5543605985287667,0.13452588078718317,-1.3669283923199242,-0.20262267154882824,0.503450237212335,1.0,-0.5607518199603484,-0.15841424355973266,0.520151906488759,0.0,-0.25070255887598575,0.0,-0.1901853003255547,-0.18666714130313303,0.0,0.0,-1.0096766960875523,2,0.8194715577467021
0.6525871564145274,-0.42241176725354795,-0.24367547730912442,-0.3923057825918026,0.9121806321644723,0.7719949963492962,-0.2595063337723092,-0.6185699600454327,-0.23618449065060962,-0.1352793619491098,-0.18433618148077077,-0.5543605985287667,0.5838241632333824,-1.685359395177747,-0.964737431299811,0.05931761851106483,0.0,-0.8085747216656709,-0.15841424355973266,0.06298248829523923,0.0,-0.5852634334438517,0.0,-0.1901853003255547,-0.18666714130313303,0.0,0.0,0.5823577084267696,1,1.5639521580520583
0.04432235210322808,-0.01034396920370786,-0.24367547730912442,0.04382452216437174,-0.17591041740030172,0.007530578073697715,-1.0505813699010986,-1.175836921554576,-0.743972869989132,-0.1352793619491098,0.6751522756362572,-0.5543605985287667,0.5388943349887624,-1.685359395177747,-1.1763449225377183,-0.6961229104948339,0.0,0.9261855902715865,-0.15841424355973266,-0.038610715747765104,0.0,0.08385831569188036,0.0,-0.1901853003255547,-0.18666714130313303,0.0,0.0,0.5310017598940495,1,1.54802193271829
-0.293602539180827,-0.5461920294879242,-0.23443676791238202,-0.5448473836193993,-0.09818962814567495,0.007530578073697715,0.3939904352036471,-0.8507645273409091,0.27160388868791185,-0.1352793619491098,0.6214342470664429,-0.7555409056362018,0.26931536552104307,-0.2842629826033266,-0.37289203842270374,-1.144406301333499,1.0,-0.8085747216656709,-0.15841424355973266,-0.34339032787677826,0.0,0.5856996275436793,0.0,-0.1901853003255547,-0.6560890999244546,0.0,0.0,0.17151012016500936,2,-0.4974461197319986
-0.15843258266720497,-0.23402268597177112,-0.22981741321401083,-0.4158803936597039,-0.4867935744188088,0.3472925417517415,0.9099089370267707,0.5424028764319492,0.6101294749135935,-0.1352793619491098,-1.4735688671563125,-0.3531802914213316,0.9432627891903421,-0.6345370857469318,0.3274886941943285,0.5864656799602359,0.0,-0.06510601654970354,-0.15841424355973266,-0.34339032787677826,0.0,-0.08342212159205269,0.0,0.04265129241139735,-0.6560890999244546,0.0,0.0,0.9932052966885305,0,0.1383267470383666
0.17949230861685014,0.8568641729275727,-0.24367547730912442,0.4733678032398089,0.9899014214190991,0.26235205083223057,-0.5690574348661832,-1.0829590946363854,0.01770969901865158,-0.1352793619491098,0.19169001850792894,-0.15199998431389655,0.26931536552104307,-1.5261438937488356,-1.14702581230596,-0.4927350757624765,0.0,-0.06510601654970354,2.2925236079111535,0.3169654984027503,1.0,-0.25070255887598575,0.0,1.1680281573066655,-0.18666714130313303,0.0,0.0,0.6337136569594898,1,1.623274751044071
0.5850021781577163,-0.5948085665928988,-0.24367547730912442,-0.503938499707453,0.29041431812745894,0.1774115599127196,1.0130926373913955,0.44952504951375866,0.7793922680264342,-0.1352793619491098,-0.39920829576002764,-0.5543605985287667,0.359175022010283,-1.1440266903194483,0.7634511159013423,0.2128961875946816,0.0,-0.5607518199603484,-0.15841424355973266,0.11377909031674147,1.0,-0.5852634334438517,0.0,-0.1901853003255547,-0.18666714130313303,0.0,0.0,0.7877815025576501,2,-1.2442821249337523
-0.293602539180827,-0.6573916965942588,-0.24367547730912442,-0.5604482291790399,0.057251950363578615,-0.7569338402018998,0.5659632691446884,-0.9436423542590997,0.7793922680264342,-0.1352793619491098,1.7495128470325416,-0.7555409056362018,0.26931536552104307,-1.5898300943204002,-0.353406667026442,-0.11916558339692221,0.0,-0.31292891825502595,-0.15841424355973266,-0.34339032787677826,0.0,-0.7525438707277847,0.0,-0.1901853003255547,-1.1255110585457762,0.0,0.0,0.17151012016500936,2,-1.2705863733341582
-0.293602539180827,-0.6499286316877934,-0.24367547730912442,-0.5292465380597587,0.057251950363578615,-0.41717187652385607,-0.2595063337723092,2.0748870205820933,0.6101294749135935,0.7048766754190456,-0.0769001243411422,-0.7555409056362018,0.26931536552104307,0.2889128225407547,-0.6587078366136637,-0.11916558339692221,0.0,-0.31292891825502595,-0.15841424355973266,-0.34339032787677826,0.0,-0.7525438707277847,0.0,-0.1901853003255547,-1.1255110585457762,0.0,0.0,0.17151012016500936,0,-0.40323231393947084
-0.293602539180827,-0.4160148544765776,-0.24367547730912442,-0.34897010048168986,0.5235766858913384,0.5171735235907634,-1.1193705034775152,-1.1293980080954809,-1.0824984562148128,-0.1352793619491098,0.3528441042173715,-0.5543605985287667,-0.5843513711267359,-1.557986994034618,-1.1368278609210007,-0.11916558339692221,1.0,-0.5607518199603484,-0.15841424355973266,-0.34339032787677826,0.0,-0.25070255887598575,0.0,-0.1901853003255547,-0.18666714130313303,0.0,0.0,-1.0610326446202722,1,1.2778650058124585
-0.293602539180827,-0.4225183824664974,-0.24367547730912442,-0.5396471017661858,0.44585589663671166,0.1774115599127196,-1.669683572088847,-0.9436423542590997,0.44086668180075267,-0.1352793619491098,0.6751522756362572,-0.5543605985287667,0.26931536552104307,-0.4116353837464557,-0.14525919500843168,-1.156858617745684,0.0,-0.06510601654970354,-0.15841424355973266,-0.34339032787677826,0.0,-0.5852634334438517,0.0,-0.1901853003255547,-1.1255110585457762,0.0,0.0,0.17151012016500936,1,-1.248567246412823
-0.563942452208071,1.101865932285537,-0.24367547730912442,-0.34897010048168986,0.29041431812745894,0.09247106899320866,-1.0849759366893068,-1.3151536619318618,-0.8286042665455515,0.7048766754190456,-0.5066443528996561,0.45154093700840875,-0.045193432191296706,0.2889128225407547,-1.1981976755054884,-0.11916558339692221,1.0,-0.06510601654970354,2.576103194031752,-0.546576735962787,1.0,-0.4179829961599187,0.0,1.9441501330965056,-0.18666714130313303,0.0,0.0,0.5310017598940495,1,-0.40323231393947084
-0.6315274304648821,0.2279410317384377,-0.24367547730912442,-0.34897010048168986,-0.3313519959095553,0.007530578073697715,-1.1193705034775152,-1.0829590946363854,-0.6593414734327117,-0.1352793619491098,-0.7752344957487273,-0.3531802914213316,-0.5843513711267359,0.2889128225407547,-1.1825365358785866,-0.11916558339692221,1.0,-0.31292891825502595,1.462040534272258,-0.5973733379842893,1.0,-0.25070255887598575,0.0,6.096402703572151,0.7521767759395102,0.0,0.0,-0.34204936516219114,1,-0.40323231393947084
-0.563942452208071,-0.4298748321600133,-0.24367547730912442,0.15095032834057037,0.7567390536552188,0.6021140145102744,-0.7066357020190163,-1.5473482292273382,-0.9978670596583923,0.7048766754190456,-0.39920829576002764,-0.3531802914213316,-0.31477240165901604,0.2889128225407547,-1.2032966511979681,-0.11916558339692221,1.0,-0.8085747216656709,1.11769389398296,-0.6481699400057914,1.0,-0.5852634334438517,0.0,2.02176233067549,-0.18666714130313303,0.0,0.0,-0.2393374680967515,1,-0.40323231393947084
-0.6315274304648821,-0.6850050367481808,-0.21595934911889728,-0.5063652979056192,-0.020468838891048162,0.6021140145102744,1.0130926373913955,-0.5721310465863374,0.7793922680264342,-0.1352793619491098,0.030535932798486067,-0.5543605985287667,-0.31477240165901604,0.5755007251127952,0.7297614550760301,-0.451227354388526,1.0,-0.5607518199603484,-0.15841424355973266,-0.5973733379842893,0.0,-0.7525438707277847,0.0,-0.1901853003255547,-0.18666714130313303,0.0,0.0,-0.5988291078257917,2,-1.2313999755604312
-0.293602539180827,-0.7407647931207724,-0.23443676791238202,-0.5753557038249187,0.057251950363578615,-0.07740991284581322,-0.2595063337723092,-0.5721310465863374,0.7793922680264342,4.905656862259823,-0.0769001243411422,-0.7555409056362018,0.26931536552104307,0.2889128225407547,-0.7826311565683934,-0.11916558339692221,1.0,-0.31292891825502595,-0.15841424355973266,-0.14020391979076952,0.0,-0.7525438707277847,0.0,-0.1901853003255547,-1.1255110585457762,0.0,0.0,0.17151012016500936,2,-0.40323231393947084
-0.563942452208071,-0.4160148544765776,-0.24367547730912442,-0.34897010048168986,-1.8080469917474624,-1.266576785718965,0.4971741355682719,0.03157482838190116,0.01770969901865158,-0.1352793619491098,-0.6140804100392847,0.45154093700840875,-0.1799829169251561,0.2570697222549724,-0.9299551328261103,0.7524965654560378,0.0,0.4305397868609415,14.810536766663281,-0.49578013394128484,1.0,1.2548213766794112,0.0,-0.07376700395707868,0.28275481731818847,0.0,0.0,-0.6501850563585118,1,1.0872004211217285
-0.563942452208071,-0.4160148544765776,-0.24367547730912442,-0.34897010048168986,-0.9531183099465687,-0.502112367443367,0.05004476732156481,0.12445265530009172,-0.6593414734327117,-0.1352793619491098,-0.6140804100392847,0.45154093700840875,-0.26984257341439605,0.32075592282653703,-0.9203945534027108,0.43288711087661913,0.0,0.6783626885662638,-0.15841424355973266,-0.546576735962787,0.0,0.5856996275436793,0.0,-0.1901853003255547,0.7521767759395102,0.0,0.0,-0.5474731592930716,1,0.6607228910444005
-0.563942452208071,-0.5515227901353995,-0.24367547730912442,-0.5327133926285678,0.057251950363578615,0.007530578073697715,0.6691469695093132,-0.014864085077194111,0.01770969901865158,0.7048766754190456,-1.151260695737427,0.853901551223279,-0.09012326043591667,0.47997142425544825,1.0091124805140248,0.8770197295778892,0.0,-0.31292891825502595,-0.15841424355973266,-0.5973733379842893,0.0,0.5856996275436793,0.0,-0.1901853003255547,-0.18666714130313303,0.0,0.0,-1.3178123872838725,0,0.520764675277188
-0.49635747395126006,-0.4160148544765776,-0.24367547730912442,-0.34897010048168986,0.29041431812745894,0.09247106899320866,-0.3282954673487257,-0.33993647929086107,-0.6593414734327117,-0.1352793619491098,-0.23805421005058505,-0.3531802914213316,0.17945570903180313,0.2570697222549724,-0.9718395760143363,-0.036150140649021265,0.0,-0.31292891825502595,8.916132512299415,-0.546576735962787,1.0,-0.08342212159205269,0.0,-0.1901853003255547,0.7521767759395102,0.0,0.0,0.4282898628286093,1,-0.5815765628303228
-0.09084760441039398,-0.6794610456748065,-0.24367547730912442,-0.3545170677917843,1.0676222106737259,1.2816379418663608,0.2564121680508144,-0.15418082545447995,0.35623528524433223,-0.1352793619491098,-0.0769001243411422,-0.5543605985287667,-0.7640706841052155,0.2889128225407547,-0.03144277330129567,-0.11916558339692221,0.0,-0.31292891825502595,-0.15841424355973266,-0.2417971238337739,0.0,-0.7525438707277847,0.0,-0.1901853003255547,-1.1255110585457762,0.0,0.0,-0.752896953423952,2,-0.40323231393947084
-0.49635747395126006,-0.6497154012618944,-0.24367547730912442,-0.4588693903129357,1.0676222106737259,0.6021140145102744,0.7035415362975215,-0.665008873504528,0.27160388868791185,-0.1352793619491098,0.5677162184966287,-0.5543605985287667,0.7635434762118622,0.7347162265417068,0.7183798129053165,0.12988074484678064,0.0,-0.5607518199603484,-0.15841424355973266,-0.5973733379842893,0.0,-0.5852634334438517,0.0,-0.1901853003255547,0.7521767759395102,0.0,0.0,1.04456124522125,2,-0.7368995861961486
-0.293602539180827,-0.6815933499337966,-0.24367547730912442,-0.5167658616120463,0.057251950363578615,-0.6719933492823889,0.9099089370267707,-0.4328143062090516,0.6947608714700139,-0.1352793619491098,0.19169001850792894,-0.3531802914213316,0.04466622429794323,-0.5390077848895848,-0.19770580213107997,-0.13991944408389745,1.0,-0.31292891825502595,-0.15841424355973266,-0.4449835319197826,0.0,-0.25070255887598575,0.0,-0.1901853003255547,0.28275481731818847,0.0,0.0,0.17151012016500936,2,0.4888212584413207
0.5174171999009052,0.570282480519301,-0.24367547730912442,-0.34897010048168986,-0.020468838891048162,0.09247106899320866,-0.8442139691718492,-1.4080314888500525,0.27160388868791185,-0.1352793619491098,0.6214342470664429,-0.15199998431389655,-0.09012326043591667,-1.685359395177747,-1.0655332543636507,-1.5719358314851888,1.0,-0.31292891825502595,-0.15841424355973266,0.4693553044672568,1.0,-0.08342212159205269,0.0,-0.1901853003255547,-0.18666714130313303,0.0,0.0,-0.033913673965871076,1,2.2600529526667725
-0.293602539180827,-0.6423589515683785,-0.24367547730912442,-0.5268197398615925,0.057251950363578615,-1.7762197312360302,-2.1168129403355542,-1.5473482292273382,-0.23618449065060962,-0.1352793619491098,2.23297510416087,-0.7555409056362018,0.26931536552104307,0.2889128225407547,-0.9936923289821065,-0.11916558339692221,1.0,-0.31292891825502595,-0.15841424355973266,-0.34339032787677826,0.0,-0.7525438707277847,0.0,-0.1901853003255547,-1.1255110585457762,0.0,0.0,0.17151012016500936,1,-0.40323231393947084
-0.293602539180827,-0.6861778040906253,-0.24367547730912442,-0.5691153656010625,0.057251950363578615,-0.3322313856043451,1.0130926373913955,0.26376939567737756,0.7793922680264342,-0.1352793619491098,0.030535932798486067,-0.5543605985287667,0.7635434762118622,-1.4943007934630534,0.27121785530232045,0.46194251583838447,0.0,-0.31292891825502595,-0.15841424355973266,-0.49578013394128484,0.0,-0.25070255887598575,0.0,-0.1901853003255547,-1.1255110585457762,0.0,0.0,0.17151012016500936,2,-0.6475548031536268
-0.293602539180827,-0.4160148544765776,-0.24367547730912442,-0.34897010048168986,-1.186280677710449,-0.6719933492823889,-1.22255420384214,-0.014864085077194111,-0.8286042665455515,-0.1352793619491098,-1.0438246385977985,-0.3531802914213316,0.7186136479672423,-0.9211249883189723,-1.054151612192937,0.5864656799602359,0.0,-0.31292891825502595,-0.15841424355973266,-0.4449835319197826,0.0,0.08385831569188036,0.0,-0.1901853003255547,0.28275481731818847,0.0,0.0,0.2742220172304496,1,0.20496723556421464
-0.293602539180827,-0.47049522829377505,-0.24367547730912442,-0.4800172031826707,-1.0308390992011955,-0.3322313856043451,-1.0161868031128904,-1.4544704023091477,0.44086668180075267,-0.1352793619491098,2.1792570755910554,-0.7555409056362018,0.26931536552104307,-1.5898300943204002,-1.212128805522442,-0.11916558339692221,1.0,0.4305397868609415,-0.15841424355973266,-0.34339032787677826,1.0,-0.5852634334438517,0.0,-0.1901853003255547,-1.1255110585457762,0.0,0.0,0.17151012016500936,1,-0.5962224752931331
0.31466226513047213,0.6955553557349703,-0.24367547730912442,-0.34897010048168986,0.3681351073820857,0.1774115599127196,-0.2595063337723092,-0.8507645273409091,0.35623528524433223,-0.1352793619491098,0.3528441042173715,-0.5543605985287667,0.6287539914780024,-1.7490455957493116,-1.065806413775748,-0.7376306318687843,1.0,-0.5607518199603484,-0.15841424355973266,0.012185886273737132,0.0,0.2511387529758133,0.0,-0.1901853003255547,-0.18666714130313303,0.0,0.0,0.5823577084267696,1,1.1335037976148103
-0.023262626153582905,0.46452018927339117,-0.24367547730912442,0.8425878148179693,0.5235766858913384,-0.16235040376532323,-1.0849759366893068,-0.7578867004227186,0.35623528524433223,-0.1352793619491098,0.8363063613456995,-0.5543605985287667,0.8534031327011022,-1.7490455957493116,-1.2329799739791891,-1.322889503241486,1.0,-0.5607518199603484,8.592041556733017,-0.34339032787677826,1.0,-0.25070255887598575,0.0,9.511339397047447,0.28275481731818847,0.0,0.0,0.5823577084267696,1,2.2067948653918403
0.04432235210322808,-0.33392114050545807,-0.24367547730912442,-0.11114387706139132,0.29041431812745894,0.09247106899320866,-0.9130031027482657,-1.2687147484727666,0.6101294749135935,-0.1352793619491098,1.8569489041721703,-0.7555409056362018,0.17945570903180313,0.2889128225407547,-1.2160440904291674,-0.11916558339692221,1.0,-0.5607518199603484,4.054768178803443,0.7741349165962699,1.0,-0.7525438707277847,0.0,6.1352088023616425,-0.18666714130313303,0.0,0.0,0.8391374510903702,1,-0.40323231393947084
0.04432235210322808,0.4804058560028675,-0.18362386623029892,0.2833841728690748,0.9121806321644723,0.26235205083223057,-0.8442139691718492,-0.7578867004227186,0.35623528524433223,-0.1352793619491098,0.2991260756475572,-0.5543605985287667,0.359175022010283,-1.780888696035094,-1.0414041729617378,-0.11916558339692221,1.0,-0.5607518199603484,-0.15841424355973266,0.1645756923382437,1.0,-0.08342212159205269,0.0,-0.1901853003255547,-0.18666714130313303,0.0,0.0,0.9418493481558103,1,3.383819213720239
-0.293602539180827,-0.6611232290474915,-0.16976580213518533,-0.5181526034395699,0.057251950363578615,-0.7569338402018998,0.8411198034503542,-0.8507645273409091,0.6947608714700139,-0.1352793619491098,0.8900243899155137,-0.7555409056362018,0.5388943349887624,-1.685359395177747,-0.6906674878290275,0.2128961875946816,1.0,-0.31292891825502595,-0.15841424355973266,0.3677621004242524,0.0,-0.25070255887598575,0.0,-0.1901853003255547,-0.6560890999244546,0.0,0.0,0.17151012016500936,2,0.28804680316492104
-0.09084760441039398,-0.0842283117777154,-0.24367547730912442,-0.0879159514503709,0.2126935288728322,-0.07740991284581322,0.8067252366621459,0.12445265530009172,0.6101294749135935,-0.1352793619491098,-0.721516467178913,-0.5543605985287667,1.0331224456795816,-0.8574387877474078,-0.39201319726950257,0.5449579585862854,0.0,-0.06510601654970354,-0.15841424355973266,-0.4449835319197826,0.0,0.2511387529758133,0.0,-0.1901853003255547,-0.6560890999244546,0.0,0.0,1.04456124522125,2,2.3950692167896297
