certificates_of_less_than_1year_awarded,percent_of_total_enrollment_that_are_native_hawaiian_or_other_pacific_islander,percent_of_freshmen_submitting_sat_scores,religious_affiliation_reduced_Other,estimated_graduate_enrollment_total,percent_of_graduate_enrollment_that_are_white,estimated_enrollment_part_time,percent_of_total_enrollment_that_are_two_or_more_races,sat_avg,doctors_degrees__other_awarded,percent_of_graduate_enrollment_that_are_women,percent_of_total_enrollment_that_are_nonresident_alien,associates_degrees_awarded,percent_of_freshmen_receiving_statelocal_grant_aid,percent_of_total_enrollment_that_are_asian,estimated_enrollment_total,calculated_admission_rate,percent_of_graduate_enrollment_that_are_raceethnicity_unknown,percent_of_freshmen_receiving_student_loan_aid,percent_of_total_enrollment_that_are_women,estimated_freshman_enrollment_part_time,offers_associates_degree_Yes,religious_affiliation_reduced_United Methodist,geographic_region_Southeast AL AR FL GA KY LA MS NC SC TN VA WV,endowment_assets_year_end_per_fte_enrollment_fasb,percent_of_graduate_enrollment_that_are_american_indian_or_alaska_native,percent_of_total_enrollment_that_are_black_or_african_american,percent_of_freshmen_receiving_other_loan_aid,percent_of_graduate_enrollment_that_are_nonresident_alien,percent_of_freshmen_receiving_any_financial_aid,percent_of_total_enrollment_that_are_white,percent_of_graduate_enrollment_that_are_black_or_african_american,percent_of_freshmen_receiving_institutional_grant_aid,tuition_and_fees_201011,postmasters_certificates_awarded,carnegie_classification_2010_basic_Baccalaureate Colleges--Diverse Fields,certificates_of_2_but_less_than_4years_awarded,percent_of_graduate_enrollment_that_are_asian,percent_of_total_enrollment_that_are_raceethnicity_unknown,geographic_region_Great Lakes IL IN MI OH WI,percent_of_graduate_enrollment_that_are_two_or_more_races,graduation_rate__bachelor_degree_within_4_years_total,Cluster,calculated_yield
-0.15841424355973266,-0.1352793619491098,0.2889128225407547,1.0,-0.5686322777993076,0.17151012016500936,-0.5597548582652782,-1.1255110585457762,-0.11916558339692221,-0.10771568431862336,0.057251950363578615,-0.25070255887598575,-0.06352064407264792,2.2072052344384736,-0.7555409056362018,-0.6853248823870294,-0.16174792396448548,-0.28508901588530516,1.8515954705249456,-1.351517276638476,-0.23211652509683614,1.0,0.0,1.0,-0.20412575102214264,-0.2816786748647618,-0.34339032787677826,-0.9880244900503067,-0.3669471259659012,0.7793922680264342,0.26931536552104307,-0.293602539180827,-0.12192806661947614,-0.9993376234987804,-0.2299874178905903,1.0,-0.06802734216864485,-0.31292891825502595,-0.8259894250587897,0.0,-0.17523103450134087,-1.2687147484727666,1,-0.43130576043414065
-0.15841424355973266,-0.1352793619491098,0.2889128225407547,1.0,-0.3576222809229543,-0.2393374680967515,-0.2834465491311995,-0.6560890999244546,-0.11916558339692221,-0.10771568431862336,-0.40907278516418205,-0.5852634334438517,-0.1974819303254125,1.3271614073120201,-0.5543605985287667,-0.4159082392636281,-0.16174792396448548,-0.5904135797913267,0.7392708306716973,0.3472925417517415,-0.17613998846760384,1.0,0.0,1.0,-0.2971351799978812,0.3126749527040753,-0.34339032787677826,-0.5933978016965912,-0.6594117386598873,0.6947608714700139,-0.6292811993713556,-0.293602539180827,0.7035415362975215,-0.3219022814979068,-0.2299874178905903,1.0,-0.06802734216864485,-0.5607518199603484,-0.5530909158965706,0.0,-0.17523103450134087,-1.2222758350136713,1,-0.43130576043414065
-0.15841424355973266,-0.1352793619491098,-1.2713990914625772,0.0,-0.5686322777993076,0.17151012016500936,-0.5094854670175474,0.28275481731818847,-0.9493200108759318,-0.10771568431862336,0.057251950363578615,-0.7525438707277847,-0.24367547730912442,0.8176623495019683,-0.5543605985287667,-0.6320172759122764,-0.08192914881052435,-0.28508901588530516,0.6863029906786854,-0.6719933492823889,-0.24011317318672645,0.0,1.0,1.0,-0.04372145042219745,-0.2816786748647618,0.266168896381248,0.32739780446207856,-0.3669471259659012,0.7793922680264342,-0.09012326043591667,-0.293602539180827,0.9786980706031873,0.2408061074221737,-0.2299874178905903,1.0,-0.06802734216864485,-0.31292891825502595,1.3571986482389633,0.0,-0.17523103450134087,-0.33993647929086107,1,-0.2842603206067606
-0.15841424355973266,-0.1352793619491098,-1.2077128908910129,0.0,-0.16731378115839465,0.2742220172304496,0.360348344296635,-1.1255110585457762,-0.7417814040061793,-0.10771568431862336,-0.09818962814567495,-0.4179829961599187,-0.24367547730912442,-0.6645167277636379,-0.5543605985287667,0.17751203601332144,1.072185512368435,-0.5904135797913267,-0.4260216491745635,0.007530578073697715,-0.11216680374848122,0.0,0.0,1.0,-0.20412575102214264,0.3126749527040753,0.5709485085102611,-0.7249400311478296,-0.2694589217345724,0.1869724921314924,0.26931536552104307,-0.293602539180827,-0.5346628680779749,-1.1765270288124499,-0.2299874178905903,0.0,-0.06802734216864485,-0.5607518199603484,-0.41664166131546104,0.0,-0.719369510058136,-1.2687147484727666,5,0.8888513918364727
-0.15841424355973266,-0.1352793619491098,-1.4624576931772713,0.0,-0.36216208292115465,0.17151012016500936,-0.5500476654726129,-0.6560890999244546,0.7524965654560378,-0.10771568431862336,0.057251950363578615,-0.5852634334438517,-0.15128838334170058,2.2535233306030236,-0.5543605985287667,-0.7121919160503049,0.5432969373660649,-0.28508901588530516,0.9511421906437442,0.007530578073697715,-0.23211652509683614,1.0,0.0,1.0,-0.025992628154149783,-0.2816786748647618,0.012185886273737132,0.5904822633645554,-0.3669471259659012,0.7793922680264342,0.8983329609457221,-0.293602539180827,1.0130926373913955,-0.4047606365007018,-0.2299874178905903,0.0,-0.06802734216864485,-0.31292891825502595,-0.5530909158965706,0.0,-0.17523103450134087,0.03157482838190116,0,0.13847505644235575
-0.15841424355973266,-0.1352793619491098,-1.780888696035094,0.0,0.1758952499055535,-1.1637445416857124,-0.40339971721199147,-0.6560890999244546,-0.11916558339692221,-0.10771568431862336,1.6893885247107392,-0.4179829961599187,-0.24367547730912442,-1.5445605548900914,-0.5543605985287667,-0.3230463887846085,1.9912434221006958,-0.4886387251559863,0.845206510657721,1.19669745094685,-0.1681433403777135,1.0,0.0,1.0,-0.20412575102214264,0.3126749527040753,-0.34339032787677826,0.06431334555960146,-0.6594117386598873,0.35623528524433223,-0.8539303405944554,-0.293602539180827,-0.5002683012897667,-1.0763685777101701,-0.2299874178905903,0.0,-0.06802734216864485,-0.8085747216656709,-0.2801924067343514,0.0,-0.17523103450134087,-0.8972034408000044,5,3.502004800694422
-0.15841424355973266,-0.1352793619491098,0.2889128225407547,1.0,-0.36216208292115465,0.17151012016500936,-0.5500476654726129,-0.6560890999244546,-0.11916558339692221,-0.10771568431862336,0.057251950363578615,-0.7525438707277847,-0.24367547730912442,-1.17401578557369,-0.7555409056362018,-0.5705002980404116,-0.16174792396448548,-0.28508901588530516,1.3219170705948273,-0.8418743311214107,-0.2241198770069458,0.0,0.0,1.0,-0.2648036661555957,-0.2816786748647618,-0.34339032787677826,-0.7249400311478296,-0.3669471259659012,0.6947608714700139,0.26931536552104307,-0.293602539180827,-1.256948770630348,-0.769337398513,-0.2299874178905903,1.0,-0.06802734216864485,-0.31292891825502595,-0.8259894250587897,0.0,-0.17523103450134087,-1.4544704023091477,2,-0.43130576043414065
-0.15841424355973266,-0.1352793619491098,-1.3669283923199242,1.0,-0.5217815211778798,-1.0096766960875523,-0.46788321219183915,-0.18666714130313303,0.503450237212335,-0.10771568431862336,1.378505367692233,-0.25070255887598575,-0.18362386623029892,0.40079948402101645,-0.5543605985287667,-0.5776435173080284,0.39484762330130574,-0.5904135797913267,-0.3200859691885397,0.8569354872688072,-0.23211652509683614,1.0,0.0,1.0,-0.23664032657172332,0.3126749527040753,0.520151906488759,-0.4618555722453526,-0.2694589217345724,0.1869724921314924,0.13452588078718317,-0.293602539180827,0.7379361030857298,-0.20262267154882824,-0.2299874178905903,1.0,-0.06802734216864485,-0.5607518199603484,-0.14374315215324185,0.0,-0.719369510058136,-0.2006197389135752,1,0.670467749875593
-0.15841424355973266,-0.1352793619491098,-1.685359395177747,0.0,-0.4066521425035183,0.5823577084267696,-0.3923057825918026,-0.18666714130313303,0.05931761851106483,-0.10771568431862336,0.9121806321644723,-0.5852634334438517,-0.24367547730912442,-1.5908786510546415,-0.5543605985287667,-0.42241176725354795,1.2993204609428606,-0.3868638705206457,-0.5319573291605867,0.7719949963492962,-0.14415339610804254,0.0,0.0,1.0,-0.20412575102214264,-0.2816786748647618,0.06298248829523923,-0.5933978016965912,-0.6594117386598873,-0.23618449065060962,0.5838241632333824,0.6525871564145274,-0.2595063337723092,-0.964737431299811,-0.2299874178905903,0.0,-0.06802734216864485,-0.8085747216656709,-0.14374315215324185,0.0,-0.17523103450134087,-0.6185699600454327,5,0.8058922765050437
-0.15841424355973266,-0.1352793619491098,-1.685359395177747,0.0,-0.22796553585435164,0.5310017598940495,0.04382452216437174,-0.18666714130313303,-0.6961229104948339,-0.10771568431862336,-0.17591041740030172,0.08385831569188036,-0.24367547730912442,-1.5445605548900914,-0.5543605985287667,-0.01034396920370786,0.9401377861590068,-0.6921884344266673,0.2625602707345903,0.007530578073697715,-0.10417015565859089,0.0,0.0,1.0,-0.20412575102214264,0.3126749527040753,-0.038610715747765104,-0.7249400311478296,-0.07448251327191498,-0.743972869989132,0.5388943349887624,0.04432235210322808,-1.0505813699010986,-1.1763449225377183,-0.14186985334630917,0.0,-0.06802734216864485,0.9261855902715865,-0.2801924067343514,0.0,-0.17523103450134087,-1.175836921554576,5,1.0313661568954449
-0.15841424355973266,-0.1352793619491098,-0.2842629826033266,1.0,-0.5504730698065061,0.17151012016500936,-0.5448473836193993,-0.6560890999244546,-1.144406301333499,-0.10771568431862336,-0.09818962814567495,0.5856996275436793,-0.23443676791238202,-1.5908786510546415,-0.7555409056362018,-0.5461920294879242,-1.6851807668960028,-0.5904135797913267,0.421463790713626,0.007530578073697715,-0.24011317318672645,1.0,0.0,1.0,-0.2959311972306707,-0.2816786748647618,-0.34339032787677826,0.5904822633645554,-0.6594117386598873,0.27160388868791185,0.26931536552104307,-0.293602539180827,0.3939904352036471,-0.37289203842270374,-0.2299874178905903,1.0,-0.06802734216864485,-0.8085747216656709,-0.41664166131546104,0.0,-0.17523103450134087,-0.8507645273409091,1,0.7870311829384
-0.15841424355973266,-0.1352793619491098,-0.6345370857469318,0.0,0.09236289313866664,0.9932052966885305,-0.4158803936597039,-0.6560890999244546,0.5864656799602359,-0.10771568431862336,-0.4867935744188088,-0.08342212159205269,-0.22981741321401083,-0.5718805354345374,-0.3531802914213316,-0.23402268597177112,0.7171914350389574,-0.5904135797913267,-1.3264749290557643,0.3472925417517415,-0.1601466922878232,0.0,0.0,1.0,-0.20412575102214264,-0.2816786748647618,-0.34339032787677826,-0.4618555722453526,-0.2694589217345724,0.6101294749135935,0.9432627891903421,-0.15843258266720497,0.9099089370267707,0.3274886941943285,-0.2299874178905903,0.0,-0.06802734216864485,-0.06510601654970354,-0.6895401704776801,0.0,-0.17523103450134087,0.5424028764319492,0,-0.24537945359681437
2.2925236079111535,-0.1352793619491098,-1.5261438937488356,0.0,0.7962137949396523,0.6337136569594898,0.4733678032398089,-0.18666714130313303,-0.4927350757624765,-0.10771568431862336,0.9899014214190991,-0.25070255887598575,-0.24367547730912442,-1.4056062663964408,-0.15199998431389655,0.8568641729275727,1.2287619768403686,-0.5904135797913267,-0.10821460921649222,0.26235205083223057,-0.2161232289170555,0.0,0.0,1.0,-0.20412575102214264,0.3126749527040753,0.3169654984027503,-0.5933978016965912,-0.3669471259659012,0.01770969901865158,0.26931536552104307,0.17949230861685014,-0.5690574348661832,-1.14702581230596,-0.2299874178905903,0.0,1.5344594957720983,-0.06510601654970354,-0.5530909158965706,0.0,-0.17523103450134087,-1.0829590946363854,5,0.9048372681294568
-0.15841424355973266,-0.1352793619491098,-1.1440266903194483,0.0,-0.5214183370180238,0.7877815025576501,-0.503938499707453,-0.18666714130313303,0.2128961875946816,-0.10771568431862336,0.29041431812745894,-0.5852634334438517,-0.24367547730912442,-0.38660815077633665,-0.5543605985287667,-0.5948085665928988,-1.0130843056565944,-0.7939632890620077,-0.05524676922348034,0.1774115599127196,-0.24011317318672645,0.0,0.0,1.0,-0.22407243628242027,-0.2816786748647618,0.11377909031674147,-0.5933978016965912,-0.6594117386598873,0.7793922680264342,0.359175022010283,0.5850021781577163,1.0130926373913955,0.7634511159013423,-0.16389924448237944,0.0,-0.06802734216864485,-0.5607518199603484,-0.41664166131546104,0.0,-0.719369510058136,0.44952504951375866,0,-1.2707325838923318
-0.15841424355973266,-0.1352793619491098,-1.5898300943204002,0.0,-0.36216208292115465,0.17151012016500936,-0.5604482291790399,-1.1255110585457762,-0.11916558339692221,-0.10771568431862336,0.057251950363578615,-0.7525438707277847,-0.24367547730912442,-0.0623814776244853,-0.7555409056362018,-0.6573916965942588,-1.1974813518372085,-0.28508901588530516,0.6863029906786854,-0.7569338402018998,-0.0801802113889199,0.0,0.0,1.0,-0.19898594154808594,-0.2816786748647618,-0.34339032787677826,-0.7249400311478296,-0.3669471259659012,0.7793922680264342,0.26931536552104307,-0.293602539180827,0.5659632691446884,-0.353406667026442,-0.2299874178905903,0.0,-0.06802734216864485,-0.31292891825502595,-0.8259894250587897,0.0,-0.17523103450134087,-0.9436423542590997,5,-1.244146541490889
-0.15841424355973266,0.7048766754190456,0.2889128225407547,1.0,-0.36216208292115465,0.17151012016500936,-0.5292465380597587,-1.1255110585457762,-0.11916558339692221,-0.10771568431862336,0.057251950363578615,-0.7525438707277847,-0.24367547730912442,-1.0813795932445895,-0.7555409056362018,-0.6499286316877934,-0.16174792396448548,-0.28508901588530516,1.69269195054591,-0.41717187652385607,-0.2161232289170555,0.0,0.0,1.0,-0.29286843405092455,-0.2816786748647618,-0.34339032787677826,-0.19877111334287562,-0.3669471259659012,0.6101294749135935,0.26931536552104307,-0.293602539180827,-0.2595063337723092,-0.6587078366136637,-0.2299874178905903,0.0,-0.06802734216864485,-0.31292891825502595,-0.41664166131546104,0.0,-0.17523103450134087,2.0748870205820933,0,-0.43130576043414065
-0.15841424355973266,-0.1352793619491098,-1.557986994034618,0.0,-0.36216208292115465,-1.0610326446202722,-0.34897010048168986,-0.18666714130313303,-0.11916558339692221,-0.10771568431862336,0.5235766858913384,-0.25070255887598575,-0.24367547730912442,-1.5908786510546415,-0.5543605985287667,-0.4160148544765776,0.22386702149359478,-0.4886387251559863,0.5273994706996498,0.5171735235907634,-0.2161232289170555,1.0,0.0,1.0,-0.20412575102214264,0.3126749527040753,-0.34339032787677826,-0.5933978016965912,-0.2694589217345724,-1.0824984562148128,-0.5843513711267359,-0.293602539180827,-1.1193705034775152,-1.1368278609210007,-0.2299874178905903,0.0,-0.06802734216864485,-0.5607518199603484,-0.14374315215324185,0.0,0.36890744105545425,-1.1293980080954809,5,1.3309275817679052
-0.15841424355973266,-0.1352793619491098,-0.4116353837464557,0.0,-0.390672039469853,0.17151012016500936,-0.5396471017661858,-1.1255110585457762,-1.156858617745684,-0.10771568431862336,0.44585589663671166,-0.5852634334438517,-0.24367547730912442,-1.6371967472191917,-0.5543605985287667,-0.4225183824664974,-1.6420439775629005,0.529109821197419,-0.21415028920251597,0.1774115599127196,-0.23211652509683614,0.0,0.0,1.0,-0.07272969019358601,0.3126749527040753,-0.34339032787677826,-0.06722888389163699,-0.4644353301972298,0.44086668180075267,0.26931536552104307,-0.293602539180827,-1.669683572088847,-0.14525919500843168,-0.2299874178905903,1.0,-0.06802734216864485,-0.06510601654970354,-0.2801924067343514,0.0,-0.719369510058136,-0.9436423542590997,2,-0.967638883967894
2.576103194031752,0.7048766754190456,0.2889128225407547,0.0,-0.2116222486608303,0.5310017598940495,-0.34897010048168986,-0.18666714130313303,-0.11916558339692221,-0.10771568431862336,0.29041431812745894,-0.4179829961599187,-0.24367547730912442,0.5397537725146668,0.45154093700840875,1.101865932285537,-0.16174792396448548,-0.4886387251559863,-1.7502176489998589,0.09247106899320866,-0.2161232289170555,1.0,0.0,0.0,-0.20412575102214264,2.6900894629794236,-0.546576735962787,-0.7249400311478296,-0.3669471259659012,-0.8286042665455515,-0.045193432191296706,-0.563942452208071,-1.0849759366893068,-1.1981976755054884,-0.2299874178905903,0.0,-0.06802734216864485,-0.06510601654970354,-0.007293897572132361,0.0,1.4571843921690446,-1.3151536619318618,2,-0.43130576043414065
1.462040534272258,-0.1352793619491098,0.2889128225407547,0.0,-0.14116452164876053,-0.34204936516219114,-0.34897010048168986,0.7521767759395102,-0.11916558339692221,-0.10771568431862336,-0.3313519959095553,-0.25070255887598575,-0.24367547730912442,0.771344253337418,-0.3531802914213316,0.2279410317384377,-0.16174792396448548,1.0379840943741214,-1.5913141290208237,0.007530578073697715,-0.2161232289170555,1.0,0.0,0.0,-0.20412575102214264,3.2844430905482604,-0.5973733379842893,-0.7249400311478296,0.5104467121160574,-0.6593414734327117,-0.5843513711267359,-0.6315274304648821,-1.1193705034775152,-1.1825365358785866,-0.2299874178905903,0.0,-0.06802734216864485,-0.31292891825502595,-0.2801924067343514,0.0,1.4571843921690446,-1.0829590946363854,2,-0.43130576043414065
1.11769389398296,0.7048766754190456,0.2889128225407547,0.0,-0.44115463768984114,-0.2393374680967515,0.15095032834057037,-0.18666714130313303,-0.11916558339692221,-0.10771568431862336,0.7567390536552188,-0.5852634334438517,-0.24367547730912442,0.3544813878564662,-0.3531802914213316,-0.4298748321600133,-0.16174792396448548,0.9362092397387811,-1.7502176489998589,0.6021140145102744,-0.2161232289170555,1.0,0.0,0.0,-0.20412575102214264,6.256211228392446,-0.6481699400057914,-0.5933978016965912,-0.4644353301972298,-0.9978670596583923,-0.31477240165901604,-0.563942452208071,-0.7066357020190163,-1.2032966511979681,-0.2299874178905903,0.0,-0.06802734216864485,-0.8085747216656709,-0.2801924067343514,0.0,-0.17523103450134087,-1.5473482292273382,5,-0.43130576043414065
